time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Latitude,Longitude,Speed (m/s)
15.391,0.4904,-0.768,-0.1033,-1.9807,6.7656,2.965,0.0332,-0.4472,0.0092,49.25856792,-122.74668,1.5
15.391,0.4904,-0.768,-0.1033,-1.9807,6.7656,2.965,-0.1155,-0.3334,-0.0675,49.25856792,-122.74668,1.5
15.41,0.4904,-0.768,-0.1033,2.2123,5.1835,2.0833,-0.1155,-0.3334,-0.0675,49.25856792,-122.74668,1.5
15.448,0.4904,-0.768,-0.1033,2.2123,5.1835,2.0833,-0.8348,-1.9449,-0.4026,49.25856792,-122.74668,1.5
15.449,0.8917,-1.3083,-0.9501,2.2123,5.1835,2.0833,-0.8348,-1.9449,-0.4026,49.25856792,-122.74668,1.5
15.468,0.8917,-1.3083,-0.9501,3.6704,-0.2811,-0.9052,-0.8348,-1.9449,-0.4026,49.25856792,-122.74668,1.5
15.525,0.8917,-1.3083,-0.9501,3.6704,-0.2811,-0.9052,-1.2483,-1.3093,-0.4291,49.25856792,-122.74668,1.5
15.526,0.1814,-1.0321,-0.6258,3.6704,-0.2811,-0.9052,-1.2483,-1.3093,-0.4291,49.25856792,-122.74668,1.5
15.545,0.1814,-1.0321,-0.6258,4.8343,-3.4068,-7.9312,-1.2483,-1.3093,-0.4291,49.25856792,-122.74668,1.5
15.583,0.1814,-1.0321,-0.6258,4.8343,-3.4068,-7.9312,1.0198,2.0313,0.8872,49.25856792,-122.74668,1.5
15.584,0.126,-1.5093,0.1176,4.8343,-3.4068,-7.9312,1.0198,2.0313,0.8872,49.25856792,-122.74668,1.5
15.603,0.126,-1.5093,0.1176,-3.8965,-1.5669,0.1837,1.0198,2.0313,0.8872,49.25856792,-122.74668,1.5
15.66,0.1289,-1.5894,0.5178,-3.8965,-1.5669,0.1837,1.0198,2.0313,0.8872,49.25856792,-122.74668,1.5
15.661,0.1289,-1.5894,0.5178,-3.8965,-1.5669,0.1837,1.5301,1.2935,-0.423,49.25856792,-122.74668,1.5
15.68,0.1289,-1.5894,0.5178,0.2585,-7.0897,2.9646,1.5301,1.2935,-0.423,49.25856792,-122.74668,1.5
15.717,0.0967,-0.8735,-0.2445,0.2585,-7.0897,2.9646,1.5301,1.2935,-0.423,49.25856792,-122.74668,1.5
15.718,0.0967,-0.8735,-0.2445,0.2585,-7.0897,2.9646,0.9027,-0.6846,-0.1378,49.25856792,-122.74668,1.5
15.736,0.0967,-0.8735,-0.2445,-2.4969,-3.9941,2.8618,0.9027,-0.6846,-0.1378,49.25856792,-122.74668,1.5
15.794,0.0967,-0.8735,-0.2445,-2.4969,-3.9941,2.8618,0.9146,0.576,0.2212,49.25856792,-122.74668,1.5
15.795,0.0741,-0.326,-0.2345,-2.4969,-3.9941,2.8618,0.9146,0.576,0.2212,49.25856792,-122.74668,1.5
15.813,0.0741,-0.326,-0.2345,-1.9398,2.6319,-3.341,0.9146,0.576,0.2212,49.25856792,-122.74668,1.5
15.851,0.0741,-0.326,-0.2345,-1.9398,2.6319,-3.341,0.74,-0.0879,0.2181,49.25856792,-122.74668,1.5
15.852,0.0571,-0.2155,0.0718,-1.9398,2.6319,-3.341,0.74,-0.0879,0.2181,49.25858506,-122.7466799,1.74000001
15.87,0.0571,-0.2155,0.0718,-1.8368,6.6985,-1.8178,0.74,-0.0879,0.2181,49.25858506,-122.7466799,1.74000001
15.928,0.0571,-0.2155,0.0718,-1.8368,6.6985,-1.8178,0.2341,-2.2301,0.8857,49.25858506,-122.7466799,1.74000001
15.929,0.5211,-0.6518,-0.3763,-1.8368,6.6985,-1.8178,0.2341,-2.2301,0.8857,49.25858506,-122.7466799,1.74000001
15.948,0.5211,-0.6518,-0.3763,-1.4575,7.293,-0.1272,0.2341,-2.2301,0.8857,49.25858506,-122.7466799,1.74000001
15.986,0.7891,-1.6803,-0.0754,-1.4575,7.293,-0.1272,0.2341,-2.2301,0.8857,49.25858506,-122.7466799,1.74000001
15.986,0.7891,-1.6803,-0.0754,-1.4575,7.293,-0.1272,-0.2771,0.6041,-0.1071,49.25858506,-122.7466799,1.74000001
16.005,0.7891,-1.6803,-0.0754,5.5331,-0.9265,-4.402,-0.2771,0.6041,-0.1071,49.25858506,-122.7466799,1.74000001
16.062,0.7891,-1.6803,-0.0754,5.5331,-0.9265,-4.402,0.1417,0.1172,-0.5759,49.25858506,-122.7466799,1.74000001
16.063,0.3308,-1.4844,-0.2712,5.5331,-0.9265,-4.402,0.1417,0.1172,-0.5759,49.25858506,-122.7466799,1.74000001
16.082,0.3308,-1.4844,-0.2712,2.6099,-6.9647,0.5214,0.1417,0.1172,-0.5759,49.25858506,-122.7466799,1.74000001
16.12,0.3308,-1.4844,-0.2712,2.6099,-6.9647,0.5214,-1.5409,0.6612,-0.5633,49.25858506,-122.7466799,1.74000001
16.12,-0.0422,-1.4732,-0.1364,2.6099,-6.9647,0.5214,-1.5409,0.6612,-0.5633,49.25858506,-122.7466799,1.74000001
16.139,-0.0422,-1.4732,-0.1364,-0.0459,-4.843,-3.9155,-1.5409,0.6612,-0.5633,49.25858506,-122.7466799,1.74000001
16.197,-0.3966,-1.2225,0.03,-0.0459,-4.843,-3.9155,-1.5409,0.6612,-0.5633,49.25858506,-122.7466799,1.74000001
16.198,-0.3966,-1.2225,0.03,-0.0459,-4.843,-3.9155,-0.6768,0.6417,-0.1923,49.25858506,-122.7466799,1.74000001
16.216,-0.3966,-1.2225,0.03,-5.9508,-5.1892,1.6027,-0.6768,0.6417,-0.1923,49.25858506,-122.7466799,1.74000001
16.255,-0.3966,-1.2225,0.03,-5.9508,-5.1892,1.6027,-0.7674,0.1346,0.1409,49.25858506,-122.7466799,1.74000001
16.256,-0.0481,-0.6401,0.0909,-5.9508,-5.1892,1.6027,-0.7674,0.1346,0.1409,49.25858506,-122.7466799,1.74000001
16.274,-0.0481,-0.6401,0.0909,-5.6985,-0.7767,0.7742,-0.7674,0.1346,0.1409,49.25858506,-122.7466799,1.74000001
16.331,0.1066,-0.3184,0.2304,-5.6985,-0.7767,0.7742,-0.7674,0.1346,0.1409,49.25858506,-122.7466799,1.74000001
16.332,0.1066,-0.3184,0.2304,-5.6985,-0.7767,0.7742,-0.0295,-0.4008,0.3643,49.25858506,-122.7466799,1.74000001
16.341,0.1066,-0.3184,0.2304,-2.4637,4.2579,3.0621,-0.0295,-0.4008,0.3643,49.25858506,-122.7466799,1.74000001
16.399,0.1066,-0.3184,0.2304,-2.4637,4.2579,3.0621,0.0145,-0.9293,0.3387,49.25858506,-122.7466799,1.74000001
16.399,0.2993,-0.3636,0.0533,-2.4637,4.2579,3.0621,0.0145,-0.9293,0.3387,49.25858506,-122.7466799,1.74000001
16.417,0.2993,-0.3636,0.0533,-0.7121,6.4146,3.18,0.0145,-0.9293,0.3387,49.25858506,-122.7466799,1.74000001
16.455,0.6712,-1.0425,-0.6551,-0.7121,6.4146,3.18,0.0145,-0.9293,0.3387,49.25858506,-122.7466799,1.74000001
16.456,0.6712,-1.0425,-0.6551,-0.7121,6.4146,3.18,-0.4217,-1.2339,0.2102,49.25858506,-122.7466799,1.74000001
16.475,0.6712,-1.0425,-0.6551,1.2328,4.5229,1.7271,-0.4217,-1.2339,0.2102,49.25858506,-122.7466799,1.74000001
16.532,0.6712,-1.0425,-0.6551,1.2328,4.5229,1.7271,-1.5802,-1.4213,-0.3924,49.25858506,-122.7466799,1.74000001
16.533,0.6934,-1.3859,-1.3368,1.2328,4.5229,1.7271,-1.5802,-1.4213,-0.3924,49.25858506,-122.7466799,1.74000001
16.551,0.6934,-1.3859,-1.3368,5.051,-4.0692,-5.3829,-1.5802,-1.4213,-0.3924,49.25858506,-122.7466799,1.74000001
16.589,-0.1833,-1.0501,0.1808,5.051,-4.0692,-5.3829,-1.5802,-1.4213,-0.3924,49.25858506,-122.7466799,1.74000001
16.59,-0.1833,-1.0501,0.1808,5.051,-4.0692,-5.3829,0.3828,2.4219,0.1509,49.25858506,-122.7466799,1.74000001
16.609,-0.1833,-1.0501,0.1808,2.3446,-3.0058,-10.4131,0.3828,2.4219,0.1509,49.25858506,-122.7466799,1.74000001
16.667,-0.1833,-1.0501,0.1808,2.3446,-3.0058,-10.4131,0.4192,0.4553,0.2032,49.25858506,-122.7466799,1.74000001
16.668,0.3584,-1.7009,0.4672,2.3446,-3.0058,-10.4131,0.4192,0.4553,0.2032,49.25858506,-122.7466799,1.74000001
16.686,0.3584,-1.7009,0.4672,-3.6418,-1.2739,6.2644,0.4192,0.4553,0.2032,49.25858506,-122.7466799,1.74000001
16.724,0.3584,-1.7009,0.4672,-3.6418,-1.2739,6.2644,1.831,-1.3916,-0.6424,49.25858506,-122.7466799,1.74000001
16.724,0.0703,-1.2301,0.2521,-3.6418,-1.2739,6.2644,1.831,-1.3916,-0.6424,49.25858506,-122.7466799,1.74000001
16.743,0.0703,-1.2301,0.2521,0.5997,-7.8823,6.6842,1.831,-1.3916,-0.6424,49.25858506,-122.7466799,1.74000001
16.801,0.0703,-1.2301,0.2521,0.5997,-7.8823,6.6842,1.6753,-2.4245,-0.2298,49.25858506,-122.7466799,1.74000001
16.802,-0.0103,-0.5939,-0.3999,0.5997,-7.8823,6.6842,1.6753,-2.4245,-0.2298,49.25858506,-122.7466799,1.74000001
16.819,-0.0103,-0.5939,-0.3999,-2.8721,-0.2522,0.341,1.6753,-2.4245,-0.2298,49.25858506,-122.7466799,1.74000001
16.858,0.1235,-0.3169,-0.239,-2.8721,-0.2522,0.341,1.6753,-2.4245,-0.2298,49.25858506,-122.7466799,1.74000001
16.866,0.1235,-0.3169,-0.239,-2.8721,-0.2522,0.341,1.3451,-1.1567,-0.0926,49.25860291,-122.7466787,1.71000004
16.877,0.1235,-0.3169,-0.239,-2.5564,4.716,-4.2469,1.3451,-1.1567,-0.0926,49.25860291,-122.7466787,1.71000004
16.935,0.1235,-0.3169,-0.239,-2.5564,4.716,-4.2469,0.927,-0.7813,0.2615,49.25860291,-122.7466787,1.71000004
16.937,0.1408,-0.464,-0.2325,-2.5564,4.716,-4.2469,0.927,-0.7813,0.2615,49.25860291,-122.7466787,1.71000004
16.953,0.1408,-0.464,-0.2325,-1.1473,6.3252,-2.3317,0.927,-0.7813,0.2615,49.25860291,-122.7466787,1.71000004
16.992,0.1408,-0.464,-0.2325,-1.1473,6.3252,-2.3317,0.0049,-0.6666,0.4753,49.25860291,-122.7466787,1.71000004
16.993,0.5222,-1.3623,-0.3407,-1.1473,6.3252,-2.3317,0.0049,-0.6666,0.4753,49.25860291,-122.7466787,1.71000004
17.011,0.5222,-1.3623,-0.3407,-0.1946,3.1407,-3.117,0.0049,-0.6666,0.4753,49.25860291,-122.7466787,1.71000004
17.069,0.4755,-1.5296,-0.4778,-0.1946,3.1407,-3.117,0.0049,-0.6666,0.4753,49.25860291,-122.7466787,1.71000004
17.069,0.4755,-1.5296,-0.4778,-0.1946,3.1407,-3.117,-0.5135,1.13,-0.0158,49.25860291,-122.7466787,1.71000004
17.089,0.4755,-1.5296,-0.4778,2.5607,-5.7856,-3.6614,-0.5135,1.13,-0.0158,49.25860291,-122.7466787,1.71000004
17.126,0.4755,-1.5296,-0.4778,2.5607,-5.7856,-3.6614,-1.3439,1.1721,-0.5818,49.25860291,-122.7466787,1.71000004
17.127,0.028,-1.3283,0.0124,2.5607,-5.7856,-3.6614,-1.3439,1.1721,-0.5818,49.25860291,-122.7466787,1.71000004
17.145,0.028,-1.3283,0.0124,1.8298,-5.1647,-2.5758,-1.3439,1.1721,-0.5818,49.25860291,-122.7466787,1.71000004
17.203,-0.4482,-1.5834,0.382,1.8298,-5.1647,-2.5758,-1.3439,1.1721,-0.5818,49.25860291,-122.7466787,1.71000004
17.204,-0.4482,-1.5834,0.382,1.8298,-5.1647,-2.5758,-1.0327,2.243,-0.0135,49.25860291,-122.7466787,1.71000004
17.222,-0.4482,-1.5834,0.382,-4.0261,-3.8973,1.614,-1.0327,2.243,-0.0135,49.25860291,-122.7466787,1.71000004
17.26,-0.3016,-0.8103,0.0102,-4.0261,-3.8973,1.614,-1.0327,2.243,-0.0135,49.25860291,-122.7466787,1.71000004
17.261,-0.3016,-0.8103,0.0102,-4.0261,-3.8973,1.614,-0.2988,0.5771,0.127,49.25860291,-122.7466787,1.71000004
17.28,-0.3016,-0.8103,0.0102,-7.512,-4.55,4.6011,-0.2988,0.5771,0.127,49.25860291,-122.7466787,1.71000004
17.337,-0.3016,-0.8103,0.0102,-7.512,-4.55,4.6011,-0.8973,0.5031,0.2863,49.25860291,-122.7466787,1.71000004
17.337,0.2196,-0.3768,-0.4157,-7.512,-4.55,4.6011,-0.8973,0.5031,0.2863,49.25860291,-122.7466787,1.71000004
17.356,0.2196,-0.3768,-0.4157,-4.2266,3.4486,0.3121,-0.8973,0.5031,0.2863,49.25860291,-122.7466787,1.71000004
17.395,-0.0042,-0.2628,0.2618,-4.2266,3.4486,0.3121,-0.8973,0.5031,0.2863,49.25860291,-122.7466787,1.71000004
17.395,-0.0042,-0.2628,0.2618,-4.2266,3.4486,0.3121,-1.7553,0.938,0.1905,49.25860291,-122.7466787,1.71000004
17.414,-0.0042,-0.2628,0.2618,0.1862,6.0397,-1.388,-1.7553,0.938,0.1905,49.25860291,-122.7466787,1.71000004
17.471,-0.0042,-0.2628,0.2618,0.1862,6.0397,-1.388,-0.3101,0.0483,0.7497,49.25860291,-122.7466787,1.71000004
17.472,0.5633,-0.8381,-0.0211,0.1862,6.0397,-1.388,-0.3101,0.0483,0.7497,49.25860291,-122.7466787,1.71000004
17.49,0.5633,-0.8381,-0.0211,-1.4378,5.8366,6.0386,-0.3101,0.0483,0.7497,49.25860291,-122.7466787,1.71000004
17.529,1.0853,-1.3722,-1.5215,-1.4378,5.8366,6.0386,-0.3101,0.0483,0.7497,49.25860291,-122.7466787,1.71000004
17.529,1.0853,-1.3722,-1.5215,-1.4378,5.8366,6.0386,-0.4375,-0.4996,-0.4514,49.25860291,-122.7466787,1.71000004
17.548,1.0853,-1.3722,-1.5215,5.8704,-1.634,-0.4787,-0.4375,-0.4996,-0.4514,49.25860291,-122.7466787,1.71000004
17.606,0.0564,-0.8737,-0.2391,5.8704,-1.634,-0.4787,-0.4375,-0.4996,-0.4514,49.25860291,-122.7466787,1.71000004
17.606,0.0564,-0.8737,-0.2391,5.8704,-1.634,-0.4787,-0.5388,0.508,-0.3385,49.25860291,-122.7466787,1.71000004
17.627,0.0564,-0.8737,-0.2391,5.0055,-3.2302,-12.3476,-0.5388,0.508,-0.3385,49.25860291,-122.7466787,1.71000004
17.663,0.2072,-1.6678,0.3153,5.0055,-3.2302,-12.3476,-0.5388,0.508,-0.3385,49.25860291,-122.7466787,1.71000004
17.664,0.2072,-1.6678,0.3153,5.0055,-3.2302,-12.3476,1.077,1.2449,0.6177,49.25860291,-122.7466787,1.71000004
17.682,0.2072,-1.6678,0.3153,-1.9485,-0.2936,3.3631,1.077,1.2449,0.6177,49.25860291,-122.7466787,1.71000004
17.74,0.2072,-1.6678,0.3153,-1.9485,-0.2936,3.3631,1.3059,-0.3268,-0.4089,49.25860291,-122.7466787,1.71000004
17.741,0.0133,-1.5397,0.3855,-1.9485,-0.2936,3.3631,1.3059,-0.3268,-0.4089,49.25860291,-122.7466787,1.71000004
17.759,0.0133,-1.5397,0.3855,-0.316,-9.0397,5.3372,1.3059,-0.3268,-0.4089,49.25860291,-122.7466787,1.71000004
17.797,0.0133,-1.5397,0.3855,-0.316,-9.0397,5.3372,0.9086,-1.8475,-0.0916,49.25860291,-122.7466787,1.71000004
17.798,-0.0104,-0.6208,-0.4611,-0.316,-9.0397,5.3372,0.9086,-1.8475,-0.0916,49.25860291,-122.7466787,1.71000004
17.817,-0.0104,-0.6208,-0.4611,-3.0913,-1.9174,2.1732,0.9086,-1.8475,-0.0916,49.25860291,-122.7466787,1.71000004
17.874,-0.0104,-0.6208,-0.4611,-3.0913,-1.9174,2.1732,0.4163,-0.9516,0.1732,49.25860291,-122.7466787,1.71000004
17.874,0.0627,-0.2034,-0.2818,-3.0913,-1.9174,2.1732,0.4163,-0.9516,0.1732,49.25861965,-122.7466779,1.70000005
17.894,0.0627,-0.2034,-0.2818,-2.0977,4.9797,-4.113,0.4163,-0.9516,0.1732,49.25861965,-122.7466779,1.70000005
17.932,0.0627,-0.2034,-0.2818,-2.0977,4.9797,-4.113,0.7557,-0.4362,0.3533,49.25861965,-122.7466779,1.70000005
17.932,0.0915,-0.3746,-0.0403,-2.0977,4.9797,-4.113,0.7557,-0.4362,0.3533,49.25861965,-122.7466779,1.70000005
17.951,0.0915,-0.3746,-0.0403,-1.1318,7.7823,-0.9291,0.7557,-0.4362,0.3533,49.25861965,-122.7466779,1.70000005
18.009,0.5212,-1.2965,-0.2933,-1.1318,7.7823,-0.9291,0.7557,-0.4362,0.3533,49.25861965,-122.7466779,1.70000005
18.009,0.5212,-1.2965,-0.2933,-1.1318,7.7823,-0.9291,0.2869,-1.3539,0.4111,49.25861965,-122.7466779,1.70000005
18.027,0.5212,-1.2965,-0.2933,-0.0031,3.9735,-0.2024,0.2869,-1.3539,0.4111,49.25861965,-122.7466779,1.70000005
18.066,0.5212,-1.2965,-0.2933,-0.0031,3.9735,-0.2024,-0.0511,-0.0123,-0.0088,49.25861965,-122.7466779,1.70000005
18.066,0.3615,-1.4488,-0.5539,-0.0031,3.9735,-0.2024,-0.0511,-0.0123,-0.0088,49.25861965,-122.7466779,1.70000005
18.085,0.3615,-1.4488,-0.5539,3.8072,-5.0736,-3.2248,-0.0511,-0.0123,-0.0088,49.25861965,-122.7466779,1.70000005
18.143,0.288,-1.3571,-0.495,3.8072,-5.0736,-3.2248,-0.0511,-0.0123,-0.0088,49.25861965,-122.7466779,1.70000005
18.144,0.288,-1.3571,-0.495,3.8072,-5.0736,-3.2248,-1.0184,0.9089,0.0034,49.25861965,-122.7466779,1.70000005
18.162,0.288,-1.3571,-0.495,1.3602,-3.9835,-3.8517,-1.0184,0.9089,0.0034,49.25861965,-122.7466779,1.70000005
18.2,-0.0474,-1.4094,0.1181,1.3602,-3.9835,-3.8517,-1.0184,0.9089,0.0034,49.25861965,-122.7466779,1.70000005
18.201,-0.0474,-1.4094,0.1181,1.3602,-3.9835,-3.8517,-1.9656,0.2024,-0.105,49.25861965,-122.7466779,1.70000005
18.219,-0.0474,-1.4094,0.1181,-0.0734,-3.9002,-1.0399,-1.9656,0.2024,-0.105,49.25861965,-122.7466779,1.70000005
18.277,-0.0799,-1.0339,0.0557,-0.0734,-3.9002,-1.0399,-1.9656,0.2024,-0.105,49.25861965,-122.7466779,1.70000005
18.277,-0.0799,-1.0339,0.0557,-0.0734,-3.9002,-1.0399,0.0368,0.6167,-0.0868,49.25861965,-122.7466779,1.70000005
18.296,-0.0799,-1.0339,0.0557,-3.1657,-4.2503,5.1016,0.0368,0.6167,-0.0868,49.25861965,-122.7466779,1.70000005
18.334,-0.0799,-1.0339,0.0557,-3.1657,-4.2503,5.1016,-0.3238,0.648,-0.0486,49.25861965,-122.7466779,1.70000005
18.335,0.1015,-0.4895,0.0609,-3.1657,-4.2503,5.1016,-0.3238,0.648,-0.0486,49.25861965,-122.7466779,1.70000005
18.353,0.1015,-0.4895,0.0609,-2.2599,1.1486,1.9118,-0.3238,0.648,-0.0486,49.25861965,-122.7466779,1.70000005
18.411,0.1015,-0.4895,0.0609,-2.2599,1.1486,1.9118,-0.1133,0.4607,-0.2401,49.25861965,-122.7466779,1.70000005
18.412,0.2562,-0.2568,-0.0672,-2.2599,1.1486,1.9118,-0.1133,0.4607,-0.2401,49.25861965,-122.7466779,1.70000005
18.43,0.2562,-0.2568,-0.0672,-1.142,5.4512,3.2044,-0.1133,0.4607,-0.2401,49.25861965,-122.7466779,1.70000005
18.468,0.2562,-0.2568,-0.0672,-1.142,5.4512,3.2044,-0.0759,0.0816,0.0275,49.25861965,-122.7466779,1.70000005
18.469,0.2278,-0.4692,-0.2075,-1.142,5.4512,3.2044,-0.0759,0.0816,0.0275,49.25861965,-122.7466779,1.70000005
18.488,0.2278,-0.4692,-0.2075,0.112,6.4819,1.4334,-0.0759,0.0816,0.0275,49.25861965,-122.7466779,1.70000005
18.545,0.5816,-1.2061,-0.9354,0.112,6.4819,1.4334,-0.0759,0.0816,0.0275,49.25861965,-122.7466779,1.70000005
18.547,0.5816,-1.2061,-0.9354,0.112,6.4819,1.4334,-0.2808,-0.5249,-0.1127,49.25861965,-122.7466779,1.70000005
18.564,0.5816,-1.2061,-0.9354,1.2529,2.6055,-1.2621,-0.2808,-0.5249,-0.1127,49.25861965,-122.7466779,1.70000005
18.603,0.5816,-1.2061,-0.9354,1.2529,2.6055,-1.2621,-0.8959,-0.7174,-0.5253,49.25861965,-122.7466779,1.70000005
18.603,0.6034,-1.347,-0.9966,1.2529,2.6055,-1.2621,-0.8959,-0.7174,-0.5253,49.25861965,-122.7466779,1.70000005
18.622,0.6034,-1.347,-0.9966,3.2855,-4.1743,-6.8062,-0.8959,-0.7174,-0.5253,49.25861965,-122.7466779,1.70000005
18.679,0.6034,-1.347,-0.9966,3.2855,-4.1743,-6.8062,0.2279,1.6362,0.3027,49.25861965,-122.7466779,1.70000005
18.68,-0.0785,-1.144,0.1509,3.2855,-4.1743,-6.8062,0.2279,1.6362,0.3027,49.25861965,-122.7466779,1.70000005
18.699,-0.0785,-1.144,0.1509,0.8448,-3.1084,-2.9529,0.2279,1.6362,0.3027,49.25861965,-122.7466779,1.70000005
18.737,-0.0785,-1.144,0.1509,0.8448,-3.1084,-2.9529,0.6194,0.0526,0.1298,49.25861965,-122.7466779,1.70000005
18.738,0.2816,-1.5861,0.4583,0.8448,-3.1084,-2.9529,0.6194,0.0526,0.1298,49.25861965,-122.7466779,1.70000005
18.756,0.2816,-1.5861,0.4583,-2.4638,-3.7215,3.8872,0.6194,0.0526,0.1298,49.25861965,-122.7466779,1.70000005
18.814,0.2816,-1.5861,0.4583,-2.4638,-3.7215,3.8872,1.7192,-1.6868,-0.5542,49.25861965,-122.7466779,1.70000005
18.814,0.2167,-0.9994,-0.0181,-2.4638,-3.7215,3.8872,1.7192,-1.6868,-0.5542,49.25861965,-122.7466779,1.70000005
18.832,0.2167,-0.9994,-0.0181,0.1225,-5.186,6.1886,1.7192,-1.6868,-0.5542,49.25861965,-122.7466779,1.70000005
18.871,0.2167,-0.9994,-0.0181,0.1225,-5.186,6.1886,1.4966,-2.3842,-0.3701,49.25861965,-122.7466779,1.70000005
18.872,0.0209,-0.4524,-0.2985,0.1225,-5.186,6.1886,1.4966,-2.3842,-0.3701,49.258635,-122.7466757,1.66999996
18.89,0.0209,-0.4524,-0.2985,-1.1041,1.6914,-0.3483,1.4966,-2.3842,-0.3701,49.258635,-122.7466757,1.66999996
18.948,0.0287,-0.1852,-0.3062,-1.1041,1.6914,-0.3483,1.4966,-2.3842,-0.3701,49.258635,-122.7466757,1.66999996
18.949,0.0287,-0.1852,-0.3062,-1.1041,1.6914,-0.3483,1.416,-1.6573,-0.5656,49.258635,-122.7466757,1.66999996
18.967,0.0287,-0.1852,-0.3062,-2.9259,5.7432,-2.7799,1.416,-1.6573,-0.5656,49.258635,-122.7466757,1.66999996
19.005,0.0287,-0.1852,-0.3062,-2.9259,5.7432,-2.7799,0.7027,-0.4115,0.4341,49.258635,-122.7466757,1.66999996
19.006,0.3397,-0.7564,-0.1246,-2.9259,5.7432,-2.7799,0.7027,-0.4115,0.4341,49.258635,-122.7466757,1.66999996
19.024,0.3397,-0.7564,-0.1246,-2.143,7.4913,-2.0812,0.7027,-0.4115,0.4341,49.258635,-122.7466757,1.66999996
19.082,0.3397,-0.7564,-0.1246,-2.143,7.4913,-2.0812,1.1271,1.3408,0.1079,49.258635,-122.7466757,1.66999996
19.083,0.6979,-1.5223,-0.4204,-2.143,7.4913,-2.0812,1.1271,1.3408,0.1079,49.258635,-122.7466757,1.66999996
19.101,0.6979,-1.5223,-0.4204,3.0716,-1.5643,-1.9522,1.1271,1.3408,0.1079,49.258635,-122.7466757,1.66999996
19.14,0.6979,-1.5223,-0.4204,3.0716,-1.5643,-1.9522,-0.8554,1.0021,0.1226,49.258635,-122.7466757,1.66999996
19.14,0.5443,-1.5563,-0.6558,3.0716,-1.5643,-1.9522,-0.8554,1.0021,0.1226,49.258635,-122.7466757,1.66999996
19.159,0.5443,-1.5563,-0.6558,2.7118,-4.7798,-6.6029,-0.8554,1.0021,0.1226,49.258635,-122.7466757,1.66999996
19.216,0.5443,-1.5563,-0.6558,2.7118,-4.7798,-6.6029,-1.9588,1.5711,0.2333,49.258635,-122.7466757,1.66999996
19.217,0.0607,-1.5212,0.2205,2.7118,-4.7798,-6.6029,-1.9588,1.5711,0.2333,49.258635,-122.7466757,1.66999996
19.235,0.0607,-1.5212,0.2205,3.1843,-6.2182,-2.3504,-1.9588,1.5711,0.2333,49.258635,-122.7466757,1.66999996
19.274,0.0607,-1.5212,0.2205,3.1843,-6.2182,-2.3504,-0.396,1.5428,0.1559,49.258635,-122.7466757,1.66999996
19.274,-0.5307,-1.2596,0.3664,3.1843,-6.2182,-2.3504,-0.396,1.5428,0.1559,49.258635,-122.7466757,1.66999996
19.293,-0.5307,-1.2596,0.3664,-4.4506,-5.1262,4.841,-0.396,1.5428,0.1559,49.258635,-122.7466757,1.66999996
19.35,-0.5307,-1.2596,0.3664,-4.4506,-5.1262,4.841,-0.4639,-0.4336,-0.0196,49.258635,-122.7466757,1.66999996
19.351,-0.1445,-0.5384,-0.0406,-4.4506,-5.1262,4.841,-0.4639,-0.4336,-0.0196,49.258635,-122.7466757,1.66999996
19.369,-0.1445,-0.5384,-0.0406,-6.7604,-0.5021,3.4975,-0.4639,-0.4336,-0.0196,49.258635,-122.7466757,1.66999996
19.408,0.2505,-0.2881,-0.1317,-6.7604,-0.5021,3.4975,-0.4639,-0.4336,-0.0196,49.258635,-122.7466757,1.66999996
19.408,0.2505,-0.2881,-0.1317,-6.7604,-0.5021,3.4975,-0.5728,-0.4404,0.0828,49.258635,-122.7466757,1.66999996
19.427,0.2505,-0.2881,-0.1317,-2.3671,5.3976,0.7515,-0.5728,-0.4404,0.0828,49.258635,-122.7466757,1.66999996
19.484,0.2505,-0.2881,-0.1317,-2.3671,5.3976,0.7515,-0.4269,-0.0758,-0.1486,49.258635,-122.7466757,1.66999996
19.485,0.1549,-0.2755,-0.0298,-2.3671,5.3976,0.7515,-0.4269,-0.0758,-0.1486,49.258635,-122.7466757,1.66999996
19.504,0.1549,-0.2755,-0.0298,0.8255,6.6217,1.0211,-0.4269,-0.0758,-0.1486,49.258635,-122.7466757,1.66999996
19.542,0.1549,-0.2755,-0.0298,0.8255,6.6217,1.0211,-0.2422,-0.1786,0.073,49.258635,-122.7466757,1.66999996
19.543,0.7126,-1.0112,-0.5439,0.8255,6.6217,1.0211,-0.2422,-0.1786,0.073,49.258635,-122.7466757,1.66999996
19.561,0.7126,-1.0112,-0.5439,-1.0799,5.7781,1.654,-0.2422,-0.1786,0.073,49.258635,-122.7466757,1.66999996
19.619,0.7397,-1.3755,-1.235,-1.0799,5.7781,1.654,-0.2422,-0.1786,0.073,49.258635,-122.7466757,1.66999996
19.62,0.7397,-1.3755,-1.235,-1.0799,5.7781,1.654,-1.0116,-0.7131,-0.8297,49.258635,-122.7466757,1.66999996
19.638,0.7397,-1.3755,-1.235,6.5113,-4.4648,-4.6364,-1.0116,-0.7131,-0.8297,49.258635,-122.7466757,1.66999996
19.676,0.7397,-1.3755,-1.235,6.5113,-4.4648,-4.6364,-0.1241,1.3812,0.6277,49.258635,-122.7466757,1.66999996
19.677,-0.1599,-1.1561,0.2127,6.5113,-4.4648,-4.6364,-0.1241,1.3812,0.6277,49.258635,-122.7466757,1.66999996
